Product_Name,Category,Brand,Description,List_Price,Sale_Price,Available,Product_Url
"Business Essentials 8"" x 8"" x 5"" Corrugated Mailers, 12-Pack",Office|Shipping & Moving|Moving Boxes & Kits|Packing & Shipping Boxes,Business Essentials,"Use Business Essentials corrugated mailers to organize, protect, package, or ship most any item. Hundreds of different sizes and quantities to choose from. Also known as literature mailers. Used maining as shipping boxes or mailing boxes. Also used with packaging your business' products for resale. Select a size and quantity using the drop down menu within this listing. The first number represents the width of the front end of the box. The second number represents the length, front to back. The third number represents the box depth. Available pack quantities start at 12 pieces. Boxes are manufactured from standard, 32ECT strength material.|Bauxko",35.58,35.58,False,https://www.walmart.com/ip/Business-Essentials-8-x-8-x-5-Corrugated-Mailers-12-Pack/626014175
Men's Fashion Compression Socks 1 Pair,Clothing|Men|Mens Socks|Mens Socks,Dr. Scholl's,"Dr. Scholl's Men's Fashion Graduated Compression Socks are designed to provide your legs with the comfort and relief you need every day, all day. Constructed with the greatest support at the ankle that graduates up the leg, socks energize and help relieve fatigued or aching legs and feet. Dr. Scholl's Graduated Compression socks also help reduce swelling. Great for travel as well. Approved by the American Podiatric Medical Association and ! All Dr. Scholl's socks are guaranteed for one full year from the date of purchase, if you are dissatisfied the manufacturer will replace. One pair per package, mild compression, fits shoe size 10-13.| Mild compression for tired, swollen, achy feet &amp; legs Cotton-free to reduce moisture absorption &amp; irritation Premier Microfiber material for the finest fit and comfort ",8.99,8.99,False,https://www.walmart.com/ip/Men-s-Fashion-Compression-Socks-1-Pair/49550315
"Business Essentials 8"" x 8"" x 5"" Corrugated Mailers, 12-Pack",Office|Shipping & Moving|Moving Boxes & Kits|Packing & Shipping Boxes,Business Essentials,"Use Business Essentials corrugated mailers to organize, protect, package, or ship most any item. Hundreds of different sizes and quantities to choose from. Also known as literature mailers. Used maining as shipping boxes or mailing boxes. Also used with packaging your business' products for resale. Select a size and quantity using the drop down menu within this listing. The first number represents the width of the front end of the box. The second number represents the length, front to back. The third number represents the box depth. Available pack quantities start at 12 pieces. Boxes are manufactured from standard, 32ECT strength material.|Bauxko",27.74,27.74,False,https://www.walmart.com/ip/Business-Essentials-8-x-8-x-5-Corrugated-Mailers-12-Pack/626014175
"Business Essentials 8"" x 8"" x 5"" Corrugated Mailers, 12-Pack",Office|Shipping & Moving|Moving Boxes & Kits|Packing & Shipping Boxes,Business Essentials,"Use Business Essentials corrugated mailers to organize, protect, package, or ship most any item. Hundreds of different sizes and quantities to choose from. Also known as literature mailers. Used maining as shipping boxes or mailing boxes. Also used with packaging your business' products for resale. Select a size and quantity using the drop down menu within this listing. The first number represents the width of the front end of the box. The second number represents the length, front to back. The third number represents the box depth. Available pack quantities start at 12 pieces. Boxes are manufactured from standard, 32ECT strength material.|Bauxko",36.13,36.13,False,https://www.walmart.com/ip/Business-Essentials-8-x-8-x-5-Corrugated-Mailers-12-Pack/626014175
Rx Systems Anti-Aging Skin Care System Normal to Oily,Beauty|Skin Care|Face Moisturizers,Rx Systems,"See full description| Rx Systems Anti-Aging Skin Care System Normal to Oily Rx Systems Anti-Aging Skin Care System Normal to Oily This great trial size kit will help you achieve a radiant, ageless complexion! This kit contains products enriched with Glypoic Complex, which uniquely couples the reparative nature of Glycolic Acid with the powerful antioxidant Alpha Lipoic Acid. This Kit includes: Reparative Cleanser 2 oz Reparative Lotion 1 1 oz Facial Moisturizer SPF 35 0.5 oz &nbsp; See individual products for details and directions. &nbsp; FREE GIFT! Purchase $200 or more in RxSystems and get a FREE Rx Systems ProColl AP Line Diminishing Eye Cream A $60 Value! ",39.9,39.9,False,https://www.walmart.com/ip/Rx-Systems-Anti-Aging-Skin-Care-System-Normal-to-Oily/119661333
Rayne Mirrors American Made Rayne Stitched Black Leather Blackboard/Chalkboard,Office|Boards & Easels|Chalkboards,Rayne Mirrors,"Hang this wonderful blackboard/chalkboard in your home to add stylish character. The wide frame is wrapped in lush black leather and features an intricate stitch pattern running along the surface, adding even more personality. The versatile style of this piece will fit into many decors from rustic to transitional. Each Rayne blackboard comes with an eraser and chalk for customer's convenience. Hand Crafted American Flag is a removable static label Materials: Wood Component Finish: Black Leather Hanging cleat hardware installed. Shape: Rectangle Product options: B38/1218: 12 inches wide by 18 inches high (interior), 17.75 inches wide by 23.75 inches high (exterior). B38/1224: 12 inches wide by 24 inches high (interior), 17.75 inches wide by 29.75 inches high (exterior). B38/1230: 12 inches wide by 30 inches high (interior), 17.75 inches wide by 35.75 inches high (exterior). B38/1236: 12 inches wide by 36 inches high (interior), 17.75 inches wide by 41.75 inches high (exterior). B38/1242: 12 inches wide by 42 inches high (interior), 17.75 inches wide by 47.75 inches high (exterior). B38/1248: 12 inches wide by 48 inches high (interior), 17.75 inches wide by 53.75 inches high (exterior). B38/1260: 12 inches wide by 60 inches high (interior), 17.75 inches wide by 65.75 inches high (exterior). B38/1272: 12 inches wide by 72 inches high (interior), 17.75 inches wide by 77.75 inches high (exterior). B38/1818: 18 inches wide by 18 inches high (interior), 23.75 inches wide by 23.75 inches high (exterior). B38/1824: 18 inches wide by 24 inches high (interior), 23.75 inches wide by 29.75 inches high (exterior). B38/1830: 18 inches wide by 30 inches high (interior), 23.75 inches wide by 35.75 inches high (exterior). B38/1836: 18 inches wide by 36 inches high (interior), 23.75 inches wide by 41.75 inches high (exterior). B38/1842: 18 inches wide by 42 inches high (interior), 23.75 inches wide by 47.75 inches high (exterior). B38/1848: 18 inches wide by 48 inches high (interior), 23.75 inches wide by 53.75 inches high (exterior). B38/1860: 18 inches wide by 60 inches high (interior), 23.75 inches wide by 65.75 inches high (exterior). B38/1872: 18 inches wide by 72 inches high (interior), 23.75 inches wide by 77.75 inches high (exterior). B38/2424: 24 inches wide by 24 inches high (interior), 29.75 inches wide by 29.75 inches high (exterior). B38/2430: 24 inches wide by 30 inches high (interior), 29.75 inches wide by 35.75 inches high (exterior). B38/2436: 24 inches wide by 36 inches high (interior), 29.75 inches wide by 41.75 inches high (exterior). B38/2442: 24 inches wide by 42 inches high (interior), 29.75 inches wide by 47.75 inches high (exterior). B38/2448: 24 inches wide by 48 inches high (interior), 29.75 inches wide by 53.75 inches high (exterior). B38/3030: 30 inches wide by 30 inches high (interior), 35.75 inches wide by 35.75 inches high (exterior). B38/3036: 30 inches wide by 36 inches high (interior), 35.75 inches wide by 41.75 inches high (exterior). B38/3042: 30 inches wide by 42 inches high (interior), 35.75 inches wide by 47.75 inches high (exterior). B38/3636: 36 inches wide by 36 inches high (interior), 41.75 inches wide by 41.75 inches high (exterior). Frame dimensions: 3.125 inches wide with depth of 1 inches Material: Wood, Leather Exact Color: Black Color: Black | Hand Crafted American Flag is a removable static label Materials: Wood Component ",770.69,570.78,False,https://www.walmart.com/ip/Rayne-Mirrors-American-Made-Rayne-Stitched-Black-Leather-Blackboard-Chalkboard/48388568
STC211 30 Inch x 24 Inch 3.1 Mil Open End Transparent Static Shielding Poly Bags CASE OF 100,Industrial & Scientific|All Industrial,," Printed Open End Static Shielding Bags Faraday Cage effect shields electronic components from damage due to static discharge. Transparent metal bags are printed with ESD warning symbol and date coded for QC traceability. Four layer construction for puncture and tear resistance. Meets EIA 625, MIL-HDBK-263, MIL-STD-1686 and EOS/ESD standards. | 3.1 Mil Open End Transparent Static Shielding Poly Bags Static Shielding Bags Size :-- 30 Inch x 24 Inch SKU :--STC211 Groccery Bags Polyethylene Plastic Poly Bags Food Storage Bag Made In USA ",179.91,179.91,False,https://www.walmart.com/ip/STC211-30-Inch-x-24-Inch-3-1-Mil-Open-End-Transparent-Static-Shielding-Poly-Bags-CASE-OF-100/542591083
"Business Essentials 8"" x 8"" x 5"" Corrugated Mailers, 12-Pack",Office|Shipping & Moving|Moving Boxes & Kits|Packing & Shipping Boxes,Business Essentials,"Use Business Essentials corrugated mailers to organize, protect, package, or ship most any item. Hundreds of different sizes and quantities to choose from. Also known as literature mailers. Used maining as shipping boxes or mailing boxes. Also used with packaging your business' products for resale. Select a size and quantity using the drop down menu within this listing. The first number represents the width of the front end of the box. The second number represents the length, front to back. The third number represents the box depth. Available pack quantities start at 12 pieces. Boxes are manufactured from standard, 32ECT strength material.|Bauxko",21.32,21.32,False,https://www.walmart.com/ip/Business-Essentials-8-x-8-x-5-Corrugated-Mailers-12-Pack/626014175
A6 Invitation Envelopes w/Peel & Press (4 3/4 x 6 1/2) - Baby Blue (1000 Qty.),Party & Occasions|Gift Wrap & Greeting Cards|Greeting Cards|Greeting Cards|Greeting Cards,Envelopes.com,"When you're looking for the ideal envelope to send your cherished photos in, consider the A6 style (4-3/4&quot; x 6-1/2&quot;), spacious enough to accommodate multiple 4&quot; x 6&quot; photos or a card. Choose from a broad selection of fashionable colors and make your own personal statement! The A6 envelope is a versatile style, appropriate for social and announcement usage; may be used as an outer or inner envelope for invitation purposes. Featuring a stately square flap, the A6 envelope fits inside envelope sizes A7, A8, A9 and A10.| A6 Invitation Envelopes w/Peel &amp; Press (4 3/4 x 6 1/2) Color - Baby Blue Pack of 1000 ",128.95,128.95,False,https://www.walmart.com/ip/A6-Invitation-Envelopes-w-Peel-Press-4-3-4-x-6-1-2-Baby-Blue-1000-Qty/54827710
"ID Badge Size Thermal Laminating Pouches, 5 mil, 4 1/4 x 2 1/5, 10/Pack, Sold as 1 Package, 10 Each per Package",Shop by Brand|Office|Scotch,Scotch,"Protect and preserve documents you handle frequently. Scotch™ pouches are clear to let important information show through and moisture resistant to protect documents, pictures, cards and more. Compatible with all thermal laminators.|Protect and preserve documents you handle frequently. Scotch pouches are clear to let important information show through and moisture resistant to protect documents, pictures, cards and more. Compatible with all thermal laminators. Length: 4 1/4&quot;; Width: 2 1/4&quot;; For Use With: Thermal Laminators; Thickness/Gauge: 5 mil.",11.14,11.14,False,https://www.walmart.com/ip/ID-Badge-Size-Thermal-Laminating-Pouches-5-mil-4-1-4-x-2-1-5-10-Pack-Sold-as-1-Package-10-Each-per-Package/676573560
PB3655R Red 10 Inch x 12 Inch 2 Mil Reclosable Poly Colored Plastic Reusable Bags CASE OF 1000,Office|Shipping & Moving|Packaging Materials|Poly Bags,, Reclosable bags help keep products free from dirt and moisture Reclosable Colored Poly Bags Poly Reclosable Bags | 10 Inch x 12 Inch 2 Mil Reclosable Poly Colored Plastic Reusable Bags Poly Reseal Reclosable Bags Color :--Red SKU :--PB3655R Groccery Bags Polyethylene Plastic Poly Bags Food Storage Bag ,119.99,119.99,False,https://www.walmart.com/ip/PB3655R-Red-10-Inch-x-12-Inch-2-Mil-Reclosable-Poly-Colored-Plastic-Reusable-Bags-CASE-OF-1000/622540178
"Business Essentials 8"" x 8"" x 5"" Corrugated Mailers, 12-Pack",Office|Shipping & Moving|Moving Boxes & Kits|Packing & Shipping Boxes,Business Essentials,"Use Business Essentials corrugated mailers to organize, protect, package, or ship most any item. Hundreds of different sizes and quantities to choose from. Also known as literature mailers. Used maining as shipping boxes or mailing boxes. Also used with packaging your business' products for resale. Select a size and quantity using the drop down menu within this listing. The first number represents the width of the front end of the box. The second number represents the length, front to back. The third number represents the box depth. Available pack quantities start at 12 pieces. Boxes are manufactured from standard, 32ECT strength material.|Bauxko",56.78,56.78,False,https://www.walmart.com/ip/Business-Essentials-8-x-8-x-5-Corrugated-Mailers-12-Pack/626014175
